stop_id,stop_name,stop_desc,latitude,longitude,zone_id,stop_url,location_type,parent_station,feed
904251,JFK AIRPORT/TERMINAL 8,,40.646928,-73.788956,,,0,,queens
904299,38 AV/MAIN ST,,40.760714,-73.83092,,,0,,queens
904308,BROOKVILLE BLVD/FRANCIS LEWIS BLVD,,40.667942,-73.737204,,,0,,queens
904384,ROOSEVELT AV /UNION ST,,40.760848,-73.830836,,,0,,queens
904946,ROOSEVELT AV /UNION ST,,40.760413,-73.826606,,,0,,queens
904977,FRANCIS LEWIS BLVD/120 AV,,40.690948,-73.746338,,,0,,queens
904982,150 AV/148 ST,,40.661472,-73.792461,,,0,,queens
904987,LGA/TERMINAL B,,40.773033,-73.872695,,,0,,queens
982006,LEFFERTS BLVD/AIRTRAIN STATION,,40.661528,-73.824212,,,0,,queens
982097,62 DR/108 ST,,40.735761,-73.850749,,,0,,queens
982498,39 AV/MAIN ST,,40.760087,-73.831193,,,0,,queens
100014,BEDFORD PK BLVD/GRAND CONCOURSE,,40.872562,-73.888156,,,0,,bronx
100017,PAUL AV/W 205 ST,,40.876836,-73.88971,,,0,,bronx
100018,PAUL AV/WEST MOSHOLU PKWY SOUTH,,40.880392,-73.886081,,,0,,bronx
100019,GRAND CONCOURSE/E 138 ST,,40.813496,-73.929489,,,0,,bronx
100020,GRAND CONCOURSE/E 144 ST,,40.816812,-73.928001,,,0,,bronx
100021,GRAND CONCOURSE/E 149 ST,,40.818856,-73.927096,,,0,,bronx
100022,GRAND CONCOURSE/E 153 ST,,40.821103,-73.925751,,,0,,bronx
100025,GRAND CONCOURSE/E 161 ST,,40.826453,-73.922795,,,0,,bronx
100026,GRAND CONCOURSE/E 163 ST,,40.828837,-73.921328,,,0,,bronx
100027,GRAND CONCOURSE/E 165 ST,,40.831317,-73.919938,,,0,,bronx
100028,GRAND CONCOURSE/MCCLELLAN ST,,40.833276,-73.918555,,,0,,bronx
100029,GRAND CONCOURSE/E 167 ST,,40.834762,-73.917133,,,0,,bronx
100030,GRAND CONCOURSE/E 169 ST,,40.83657,-73.915371,,,0,,bronx
100033,GRAND CONCOURSE/MOUNT EDEN AV,,40.843511,-73.911556,,,0,,bronx
100035,GRAND CONCOURSE/E 175 ST,,40.846739,-73.908556,,,0,,bronx
100038,GRAND CONCOURSE/E 179 ST,,40.85093,-73.904494,,,0,,bronx
100039,GRAND CONCOURSE/EAST BURNSIDE AV,,40.852087,-73.903564,,,0,,bronx
100040,GRAND CONCOURSE/E 180 ST,,40.853719,-73.902245,,,0,,bronx
100041,GRAND CONCOURSE/E 182 ST,,40.856254,-73.900358,,,0,,bronx
100044,GRAND CONCOURSE/E 187 ST,,40.860569,-73.897865,,,0,,bronx
100045,GRAND CONCOURSE/E FORDHAM RD,,40.863097,-73.896368,,,0,,bronx
100047,GRAND CONCOURSE/EAST KINGSBRIDGE RD,,40.866343,-73.893861,,,0,,bronx
100048,GRAND CONCOURSE/E 196 ST,,40.868079,-73.892542,,,0,,bronx
100049,GRAND CONCOURSE/E 198 ST,,40.870243,-73.89042,,,0,,bronx
100052,GRAND CONCOURSE/E 206 ST,,40.876301,-73.88551,,,0,,bronx
100053,GRAND CONCOURSE/EAST MOSHOLU PKWY SOUTH,,40.877992,-73.884717,,,0,,bronx
100054,EAST MOSHOLU PKWY SOUTH/JEROME AV,,40.879494,-73.8856,,,0,,bronx
100055,WEST MOSHOLU PKWY SOUTH/PAUL AV,,40.880437,-73.885902,,,0,,bronx
100056,SEDGWICK AV/DICKINSON AV,,40.882852,-73.888859,,,0,,bronx
100057,SEDGWICK AV/HILLMAN AV,,40.882463,-73.891351,,,0,,bronx
100058,SEDGWICK AV/VAN CORTLANDT AV WEST,,40.882827,-73.893361,,,0,,bronx
100059,SEDGWICK AV/STEVENSON PL,,40.882691,-73.895187,,,0,,bronx
100060,SEDGWICK AV/GILES PL,,40.880925,-73.896698,,,0,,bronx
100061,SEDGWICK AV/FORT INDEPENDENCE ST,,40.878651,-73.897918,,,0,,bronx
100062,HEATH AV/SUMMIT PL,,40.877891,-73.901519,,,0,,bronx
100063,ALBANY CR/BAILEY AV,,40.876877,-73.903177,,,0,,bronx
100064,W 231 ST/BAILEY AV,,40.878232,-73.90277,,,0,,bronx
100065,W 231 ST/BROADWAY,,40.879254,-73.9054,,,0,,bronx
100066,W 231 ST/KINGSBRIDGE AV,,40.880047,-73.906872,,,0,,bronx
100068,RIVERDALE AV/GREYSTONE AV,,40.884362,-73.90747,,,0,,bronx
100069,RIVERDALE AV/W 236 ST,,40.88695,-73.90696,,,0,,bronx
100070,RIVERDALE AV/W 238 ST,,40.888109,-73.907428,,,0,,bronx
100071,HENRY HUDSON PKWY EAST/W 239 ST,,40.889537,-73.908059,,,0,,bronx
100076,RIVERDALE AV/W 238 ST,,40.887911,-73.907577,,,0,,bronx
100077,RIVERDALE AV/W 236 ST,,40.886429,-73.907076,,,0,,bronx
100080,PAUL AV/BEDFORD PARK BLVD,,40.874629,-73.891539,,,0,,bronx
100082,W 231 ST/RIVERDALE AV,,40.881211,-73.90921,,,0,,bronx
100084,W 231 ST/BROADWAY,,40.878698,-73.904415,,,0,,bronx
100085,W 231 ST/BAILEY AV,,40.878029,-73.902633,,,0,,bronx
100087,HEATH AV/SUMMIT PL,,40.878321,-73.900958,,,0,,bronx
100088,SEDGWICK AV/FORT INDEPENDENCE ST,,40.878665,-73.897767,,,0,,bronx
100089,SEDGWICK AV/GILES PL,,40.881501,-73.896448,,,0,,bronx
100090,SEDGWICK AV/STEVENSON PL 1,,40.882913,-73.894366,,,0,,bronx
100096,GRAND CONCOURSE/VAN CORTLANDT AV EAST,,40.876996,-73.885681,,,0,,bronx
100098,GRAND CONCOURSE/BEDFORD PK BLVD,,40.872033,-73.888206,,,0,,bronx
100100,GRAND CONCOURSE/E 196 ST,,40.868052,-73.89312,,,0,,bronx
100101,GRAND CONCOURSE/EAST KINGSBRIDGE RD,,40.865775,-73.894863,,,0,,bronx
100102,GRAND CONCOURSE/E 192 ST,,40.863998,-73.896254,,,0,,bronx
100103,GRAND CONCOURSE/E FORDHAM RD,,40.86223,-73.897531,,,0,,bronx
100107,GRAND CONCOURSE/E 182 ST,,40.855821,-73.90123,,,0,,bronx
100108,GRAND CONCOURSE/E 181 ST,,40.854276,-73.902425,,,0,,bronx
100109,GRAND CONCOURSE/EAST BURNSIDE AV,,40.852653,-73.903733,,,0,,bronx
100110,GRAND CONCOURSE/E 179 ST,,40.851248,-73.904866,,,0,,bronx
100112,GRAND CONCOURSE/MORRIS AV,,40.846914,-73.909021,,,0,,bronx
100113,GRAND CONCOURSE/E 174 ST,,40.844861,-73.911551,,,0,,bronx
100114,GRAND CONCOURSE/EAST MOUNT EDEN AV,,40.842905,-73.912309,,,0,,bronx
100115,GRAND CONCOURSE/E 172 ST,,40.840638,-73.913071,,,0,,bronx
100117,GRAND CONCOURSE/E CLARKE PL,,40.836746,-73.915851,,,0,,bronx
100118,GRAND CONCOURSE/E 167 ST,,40.834228,-73.918308,,,0,,bronx
100119,GRAND CONCOURSE/McCLELLAN ST,,40.833254,-73.919209,,,0,,bronx
100126,MELROSE AV/E 158 ST,,40.822016,-73.91506,,,0,,bronx
100129,MELROSE AV/E 152 ST,,40.817929,-73.917028,,,0,,bronx
100131,GRAND CONCOURSE/E 165 ST,,40.831175,-73.920603,,,0,,bronx
100132,GRAND CONCOURSE/E 163 ST,,40.828357,-73.922106,,,0,,bronx
100133,GRAND CONCOURSE/E 161 ST,,40.826258,-73.923044,,,0,,bronx
100135,GRAND CONCOURSE/E 156 ST,,40.823109,-73.924629,,,0,,bronx
100136,GRAND CONCOURSE/E 153 ST,,40.82113,-73.925891,,,0,,bronx
100138,GRAND CONCOURSE/E 149 ST,,40.818702,-73.927286,,,0,,bronx
100139,GRAND CONCOURSE/E 144 ST,,40.816194,-73.928408,,,0,,bronx
100140,GRAND CONCOURSE/E 138 ST,,40.813486,-73.930284,,,0,,bronx
100148,UNIVERSITY AV/GEORGE WASHINGTON BRIDGE,,40.845711,-73.921894,,,0,,bronx
100149,UNIVERSITY AV/W 174 ST,,40.846858,-73.92044,,,0,,bronx
100151,UNIVERSITY AV/W 176 ST,,40.84892,-73.917381,,,0,,bronx
100152,UNIVERSITY AV/WEST TREMONT AV,,40.850268,-73.915494,,,0,,bronx
100155,UNIVERSITY AV/WEST BURNSIDE AV,,40.854707,-73.911236,,,0,,bronx
100156,UNIVERSITY AV/W 181 ST,,40.857351,-73.909569,,,0,,bronx
100157,UNIVERSITY AV/W 183 ST,,40.859697,-73.907623,,,0,,bronx
100159,UNIVERSITY AV/WEST FORDHAM RD,,40.862638,-73.904979,,,0,,bronx
100161,UNIVERSITY AV/W 190 ST,,40.865519,-73.903034,,,0,,bronx
100162,UNIVERSITY AV/W 192 ST,,40.86722,-73.901763,,,0,,bronx
100164,WEST KINGSBRIDGE RD/SEDGWICK AV,,40.869541,-73.903603,,,0,,bronx
100166,SEDGWICK AV/W 197 ST,,40.872786,-73.901961,,,0,,bronx
100169,FORT INDEPENDENCE ST/GILES PL,,40.878638,-73.898998,,,0,,bronx
100170,FORT INDEPENDENCE ST/BAILEY PL,,40.880716,-73.899081,,,0,,bronx
100171,W 238 ST/ORLOFF AV,,40.883001,-73.897776,,,0,,bronx
100172,W 238 ST/BAILEY AV,,40.884297,-73.898273,,,0,,bronx
100173,W 238 ST/BROADWAY,,40.885085,-73.900434,,,0,,bronx
100176,W 238 ST/BROADWAY,,40.884969,-73.900478,,,0,,bronx
100177,W 238 ST/BAILEY AV,,40.884069,-73.89823,,,0,,bronx
100178,W 238 ST/ORLOFF AV,,40.882502,-73.898138,,,0,,bronx
100179,FORT INDEPENDENCE ST/BAILEY PL,,40.881015,-73.8992,,,0,,bronx
100180,FORT INDEPENDENCE ST/HEATH AV,,40.878971,-73.899692,,,0,,bronx
100183,SEDGWICK AV/W 197 ST,,40.872199,-73.902327,,,0,,bronx
100187,UNIVERSITY AV/W 192 ST,,40.867105,-73.902085,,,0,,bronx
100188,UNIVERSITY AV/W 190 ST,,40.865122,-73.903489,,,0,,bronx
100189,UNIVERSITY AV/WEST FORDHAM RD,,40.862861,-73.904923,,,0,,bronx
100191,UNIVERSITY AV/W 183 ST,,40.859354,-73.908072,,,0,,bronx
100195,UNIVERSITY AV/WEST TREMONT AV,,40.850235,-73.916007,,,0,,bronx
100199,UNIVERSITY AV/G W BRIDGE ENTRANCE RAMP,,40.845313,-73.922556,,,0,,bronx
100204,WESTCHESTER AV/SAINT ANN'S AV,,40.816026,-73.912148,,,0,,bronx
100206,WESTCHESTER AV/JACKSON AV,,40.816164,-73.90832,,,0,,bronx
100207,WESTCHESTER AV/E 156 ST,,40.817829,-73.905423,,,0,,bronx
100209,WESTCHESTER AV/PROSPECT AV,,40.819413,-73.902025,,,0,,bronx
100211,WESTCHESTER AV/REV J POLITE AV,,40.82088,-73.899106,,,0,,bronx
100212,WESTCHESTER AV/INTERVALE AV,,40.821942,-73.897089,,,0,,bronx
100214,WESTCHESTER AV/SIMPSON ST,,40.824006,-73.893119,,,0,,bronx
100219,WESTCHESTER AV/WHITLOCK AV,,40.827495,-73.886273,,,0,,bronx
100221,WESTCHESTER AV/ELDER AV,,40.828514,-73.879317,,,0,,bronx
100223,WESTCHESTER AV/MANOR AV,,40.828936,-73.876559,,,0,,bronx
100224,WESTCHESTER AV/MORRISON AV,,40.829418,-73.874811,,,0,,bronx
100227,WESTCHESTER AV/SAINT LAWRENCE AV,,40.831479,-73.867565,,,0,,bronx
100230,WESTCHESTER AV/WHITE PLAINS RD,,40.83278,-73.862939,,,0,,bronx
100232,WESTCHESTER AV/PUGSLEY AV,,40.833501,-73.857922,,,0,,bronx
100233,WESTCHESTER AV/OLMSTEAD AV,,40.833915,-73.854443,,,0,,bronx
100234,WESTCHESTER AV/CASTLE HILL AV,,40.834155,-73.851827,,,0,,bronx
100235,WESTCHESTER AV/ZEREGA AV,,40.836705,-73.846717,,,0,,bronx
100236,WESTCHESTER AV/SAINT PETERS AV,,40.83843,-73.844688,,,0,,bronx
100239,WESTCHESTER AV/SAINT PETERS AV,,40.838694,-73.844549,,,0,,bronx
100240,WESTCHESTER AV/ZEREGA AV,,40.836939,-73.846611,,,0,,bronx
100242,WESTCHESTER AV/CASTLE HILL AV,,40.834285,-73.851469,,,0,,bronx
100243,WESTCHESTER AV/OLMSTEAD AV,,40.834011,-73.854454,,,0,,bronx
100244,WESTCHESTER AV/PUGSLEY AV,,40.833634,-73.857595,,,0,,bronx
100245,HUGH GRANT CIRCLE/CROSS BRONX EXPWY SERVICE RD,,40.833499,-73.861391,,,0,,bronx
100246,WESTCHESTER AV/WHITE PLAINS RD,,40.833124,-73.862536,,,0,,bronx
100249,WESTCHESTER AV/SAINT LAWRENCE AV,,40.83174,-73.867069,,,0,,bronx
100253,WESTCHESTER AV/MORRISON AV,,40.829621,-73.874493,,,0,,bronx
100254,WESTCHESTER AV/MANOR AV,,40.829099,-73.876293,,,0,,bronx
100256,WESTCHESTER AV/ELDER AV,,40.828652,-73.879059,,,0,,bronx
100259,WESTCHESTER AV/HOME ST,,40.827447,-73.886598,,,0,,bronx
100260,WESTCHESTER AV/HOE AV,,40.825369,-73.890606,,,0,,bronx
100261,WESTCHESTER AV/SIMPSON ST,,40.82431,-73.892769,,,0,,bronx
100264,WESTCHESTER AV/E 163 ST,,40.821181,-73.898798,,,0,,bronx
100265,WESTCHESTER AV/PROSPECT AV,,40.819923,-73.901226,,,0,,bronx
100267,WESTCHESTER AV/TINTON AV,,40.818205,-73.904801,,,0,,bronx
100268,WESTCHESTER AV/JACKSON AV,,40.816511,-73.907907,,,0,,bronx
100270,WESTCHESTER AV/SAINT ANN'S AV,,40.816075,-73.91173,,,0,,bronx
100273,SOUTHERN BLVD/WESTCHESTER AV,,40.82437,-73.891944,,,0,,bronx
100276,STORY AV/COLGATE AV,,40.82128,-73.879856,,,0,,bronx
100277,STORY AV/ELDER AV,,40.821595,-73.877734,,,0,,bronx
100278,STORY AV/BOYNTON AV,,40.821789,-73.876062,,,0,,bronx
100279,STORY AV/MORRISON AV,,40.822192,-73.873098,,,0,,bronx
100280,STORY AV/METCALF AV,,40.822549,-73.870532,,,0,,bronx
100281,STORY AV/NOBLE AV,,40.82284,-73.868299,,,0,,bronx
100282,STORY AV/ROSEDALE AV,,40.823091,-73.866506,,,0,,bronx
100284,STORY AV/THIERIOT AV,,40.823673,-73.862104,,,0,,bronx
100294,BRUCKNER BLVD/EAST TREMONT AV,,40.833162,-73.827592,,,0,,bronx
100295,BRUCKNER BLVD/LOGAN AV,,40.834136,-73.825631,,,0,,bronx
100296,BRUCKNER BLVD/KEARNEY AV,,40.83914,-73.824851,,,0,,bronx
100298,MACDONOUGH PL/COUNTRY CLUB RD,,40.842501,-73.82511,,,0,,bronx
100299,BRUCKNER BLVD/MIDDLETOWN RD,,40.845754,-73.825391,,,0,,bronx
100304,PELHAM PKWY/EASTCHESTER RD,,40.857836,-73.844305,,,0,,bronx
100305,PELHAM PKWY/SEYMOUR AV,,40.85806,-73.846615,,,0,,bronx
100306,PELHAM PKWY/THROOP AV,,40.858026,-73.851524,,,0,,bronx
100317,PELHAM PKWY/EASTCHESTER RD,,40.857271,-73.843935,,,0,,bronx
100318,PELHAM PKWY/STILLWELL AV,,40.856475,-73.838814,,,0,,bronx
100319,PELHAM PKWY/ST PAUL AV,,40.855472,-73.830704,,,0,,bronx
100322,BRUCKNER BLVD/WILLOW LA,,40.848936,-73.828039,,,0,,bronx
100323,BRUCKNER BLVD/ROBERTS AV,,40.846613,-73.826719,,,0,,bronx
100324,BRUCKNER BLVD/MIDDLETOWN RD,,40.844904,-73.826192,,,0,,bronx
100325,BRUCKNER BLVD/JARVIS AV,,40.843134,-73.826298,,,0,,bronx
100326,BRUCKNER BLVD/CODDINGTON AV,,40.841438,-73.826168,,,0,,bronx
100328,BRUCKNER BLVD/BAISLEY AV,,40.837136,-73.825919,,,0,,bronx
100329,BRUCKNER BLVD/CROSBY AV,,40.834499,-73.826158,,,0,,bronx
100330,BRUCKNER BLVD/EAST TREMONT AV,,40.832977,-73.829074,,,0,,bronx
100331,BRUCKNER BLVD/GIFFORD AV,,40.831307,-73.831724,,,0,,bronx
100337,STORY AV/BOLTON AV,,40.824164,-73.859675,,,0,,bronx
100339,STORY AV/TAYLOR AV,,40.823533,-73.864002,,,0,,bronx
100340,STORY AV/ROSEDALE AV,,40.823152,-73.866918,,,0,,bronx
100341,STORY AV/SOUNDVIEW AV,,40.822974,-73.868066,,,0,,bronx
100342,STORY AV/FTELEY AV,,40.822659,-73.870545,,,0,,bronx
100343,STORY AV/MORRISON AV,,40.822262,-73.873406,,,0,,bronx
100344,STORY AV/BOYNTON AV,,40.821762,-73.877189,,,0,,bronx
100347,STORY AV/BRONX RIVER AV,,40.821109,-73.882065,,,0,,bronx
100363,E 161 ST/RIVER AV,,40.827792,-73.926096,,,0,,bronx
100366,E 161 ST/CONCOURSE VILLAGE EAST,,40.825343,-73.918099,,,0,,bronx
100368,E 161 ST/MELROSE AV,,40.824041,-73.913643,,,0,,bronx
100369,ELTON AV/E 161 ST,,40.82372,-73.911709,,,0,,bronx
100370,E 163 ST/3 AV,,40.824064,-73.908925,,,0,,bronx
100373,E 163 ST/TINTON AV,,40.822518,-73.902747,,,0,,bronx
100374,E 163 ST/PROSPECT AV,,40.821893,-73.900189,,,0,,bronx
100376,E 163 ST/WESTCHESTER AV,,40.820906,-73.898496,,,0,,bronx
100379,E 163 ST/FOX ST,,40.82091,-73.893001,,,0,,bronx
100382,HUNTS POINT AV/SENECA AV,,40.819273,-73.889683,,,0,,bronx
100384,HUNTS POINT AV/COSTER ST,,40.81607,-73.887579,,,0,,bronx
100385,SPOFFORD AV/BRYANT AV,,40.814586,-73.885118,,,0,,bronx
100415,HUNTS POINT AV/SPOFFORD AV,,40.814653,-73.885892,,,0,,bronx
100416,HUNTS POINT AV/FAILE ST,,40.815915,-73.887208,,,0,,bronx
100419,HUNTS POINT AV/SENECA AV,,40.818922,-73.889324,,,0,,bronx
100424,E 163 ST/WESTCHESTER AV,,40.820972,-73.898853,,,0,,bronx
100425,E 163 ST/PROSPECT AV,,40.822313,-73.90107,,,0,,bronx
100428,E 163 ST/TRINITY AV,,40.823544,-73.906235,,,0,,bronx
100431,E 161 ST/MELROSE AV,,40.824404,-73.914216,,,0,,bronx
100449,BROADWAY/W 225 ST,,40.8749,-73.909201,,,0,,bronx
100450,BROADWAY/W 228 ST,,40.875698,-73.908194,,,0,,bronx
100451,BROADWAY/EXTERIOR ST,,40.876732,-73.90643,,,0,,bronx
100459,HENRY HUDSON PKWY EAST/W 246 ST,,40.893961,-73.907908,,,0,,bronx
100460,HENRY HUDSON PKWY EAST /W 250 ST,,40.897735,-73.907574,,,0,,bronx
100461,HENRY HUDSON PKWY EAST/W 252 ST,,40.899288,-73.906659,,,0,,bronx
100462,RIVERDALE AV/W 254 ST,,40.901963,-73.905859,,,0,,bronx
100463,RIVERDALE AV/W 256 ST,,40.904309,-73.904842,,,0,,bronx
100464,RIVERDALE AV/W 259 ST,,40.90714,-73.903907,,,0,,bronx
100465,RIVERDALE AV/W 260 ST,,40.908712,-73.903544,,,0,,bronx
100466,RIVERDALE AV/W 261 ST,,40.910398,-73.903027,,,0,,bronx
100469,RIVERDALE AV/W 261 ST,,40.910225,-73.903269,,,0,,bronx
100470,RIVERDALE AV/W 260 ST,,40.908491,-73.903786,,,0,,bronx
100471,RIVERDALE AV/W 259 ST,,40.906534,-73.904313,,,0,,bronx
100472,RIVERDALE AV/W 256 ST,,40.903917,-73.905204,,,0,,bronx
100473,RIVERDALE AV/W 254 ST,,40.901894,-73.906064,,,0,,bronx
100474,HENRY HUDSON PKWY WEST/W 252 ST,,40.899008,-73.90778,,,0,,bronx
100475,HENRY HUDSON PKWY WEST/W 249 ST,,40.897,-73.908291,,,0,,bronx
100482,KINGSBRIDGE AV/W 230 ST,,40.878459,-73.907984,,,0,,bronx
100483,W 230 ST/BROADWAY,,40.876768,-73.906803,,,0,,bronx
100484,BROADWAY/W 228 ST,,40.875752,-73.90825,,,0,,bronx
100485,BROADWAY/W 225 ST,,40.87436,-73.91019,,,0,,bronx
100492,WILLIAMSBRIDGE RD/EASTCHESTER RD,,40.844441,-73.846043,,,0,,bronx
100493,WILLIAMSBRIDGE RD/PIERCE AV,,40.847385,-73.84917,,,0,,bronx
100494,WILLIAMSBRIDGE RD/MORRIS PARK AV,,40.850225,-73.851173,,,0,,bronx
100495,WILLIAMSBRIDGE RD/RHINELANDER AV,,40.852588,-73.853022,,,0,,bronx
100496,WILLIAMSBRIDGE RD/NEILL AV,,40.854531,-73.854532,,,0,,bronx
100499,WILLIAMSBRIDGE RD/ASTOR AV,,40.859582,-73.857225,,,0,,bronx
100500,WILLIAMSBRIDGE RD/MACE AV,,40.862923,-73.857891,,,0,,bronx
100501,WILLIAMSBRIDGE RD/ALLERTON AV,,40.865362,-73.859418,,,0,,bronx
100502,WILLIAMSBRIDGE RD/BOSTON RD,,40.867063,-73.860948,,,0,,bronx
100504,BRONXWOOD AV/ADEE AV,,40.869467,-73.861311,,,0,,bronx
100505,BRONXWOOD AV/BURKE AV,,40.87168,-73.861249,,,0,,bronx
100506,BRONXWOOD AV/DUNCAN ST,,40.873431,-73.861184,,,0,,bronx
100508,BRONXWOOD AV/TILDEN ST,,40.876747,-73.859683,,,0,,bronx
100510,BRONXWOOD AV/E 216 ST,,40.879904,-73.857941,,,0,,bronx
100511,BRONXWOOD AV/E 218 ST,,40.881303,-73.857168,,,0,,bronx
100513,BRONXWOOD AV/E 222 ST,,40.88415,-73.855599,,,0,,bronx
100515,E 226 ST/BRONXWOOD AV,,40.886863,-73.854718,,,0,,bronx
100517,E 226 ST/WHITE PLAINS RD,,40.888497,-73.859879,,,0,,bronx
100522,BRONXWOOD AV/E 222 ST,,40.883561,-73.85619,,,0,,bronx
100524,BRONXWOOD AV/E 218 ST,,40.880774,-73.857729,,,0,,bronx
100525,BRONXWOOD AV/E 216 ST,,40.87937,-73.858503,,,0,,bronx
100527,BRONXWOOD AV/TILDEN ST,,40.876534,-73.860078,,,0,,bronx
100528,BRONXWOOD AV/EAST GUN HILL RD,,40.875661,-73.860554,,,0,,bronx
100529,BRONXWOOD AV/BARTHOLDI ST,,40.873343,-73.861452,,,0,,bronx
100530,BRONXWOOD AV/BURKE AV,,40.870985,-73.861511,,,0,,bronx
100531,BRONXWOOD AV/ADEE AV,,40.869254,-73.861565,,,0,,bronx
100533,WILLIAMSBRIDGE RD/BOSTON RD,,40.86678,-73.860948,,,0,,bronx
100534,WILLIAMSBRIDGE RD/ALLERTON AV,,40.865653,-73.859938,,,0,,bronx
100535,WILLIAMSBRIDGE RD/MACE AV,,40.862717,-73.858017,,,0,,bronx
100536,WILLIAMSBRIDGE RD/ASTOR AV,,40.85937,-73.857414,,,0,,bronx
100537,WILLIAMSBRIDGE RD/PELHAM PKWY NORTH,,40.85767,-73.856517,,,0,,bronx
100538,WILLIAMSBRIDGE RD/PELHAM PKWY SOUTH,,40.856632,-73.856086,,,0,,bronx
100539,WILLIAMSBRIDGE RD/NEILL AV,,40.853858,-73.854288,,,0,,bronx
100540,WILLIAMSBRIDGE RD/RHINELANDER AV,,40.852119,-73.852911,,,0,,bronx
100541,WILLIAMSBRIDGE RD/MORRIS PARK AV,,40.850349,-73.851498,,,0,,bronx
100542,WILLIAMSBRIDGE RD/PIERCE AV,,40.84691,-73.849059,,,0,,bronx
100543,WILLIAMSBRIDGE RD/SILVER ST,,40.844076,-73.845989,,,0,,bronx
100558,E 180 ST/BOSTON RD,,40.842681,-73.878252,,,0,,bronx
100559,E 180 ST/DALY AV,,40.844777,-73.881784,,,0,,bronx
100560,E 180 ST/CROTONA PKWY,,40.845819,-73.883961,,,0,,bronx
100561,SOUTHERN BLVD/BRONX PARK SOUTH,,40.847688,-73.883127,,,0,,bronx
100562,SOUTHERN BLVD/E 183 ST,,40.851175,-73.88217,,,0,,bronx
100563,SOUTHERN BLVD/E 187 ST,,40.853214,-73.881577,,,0,,bronx
100564,SOUTHERN BLVD/E 189 ST,,40.856408,-73.880682,,,0,,bronx
100565,EAST FORDHAM RD/CAMBERLENG AV,,40.858134,-73.882985,,,0,,bronx
100567,EASTFORDHAM RD/BATHGATE AV,,40.859851,-73.887646,,,0,,bronx
100571,EAST KINGSBRIDGE RD/E 192 ST,,40.863823,-73.894194,,,0,,bronx
100573,EAST KINGSBRIDGE RD/MORRIS AV,,40.867294,-73.896876,,,0,,bronx
100576,WEST KINGSBRIDGE RD/KINGSBRIDGE TERR,,40.870345,-73.904246,,,0,,bronx
100579,W 225 ST/BROADWAY,,40.874486,-73.909403,,,0,,bronx
100582,BROADWAY/W 231 ST,,40.878788,-73.904848,,,0,,bronx
100583,BROADWAY/W 234 ST,,40.881534,-73.90279,,,0,,bronx
100585,BROADWAY/W 238 ST,,40.884966,-73.900634,,,0,,bronx
100586,BROADWAY/VAN CORTLANDT PARK SOUTH,,40.886376,-73.899709,,,0,,bronx
100587,BROADWAY/W 242 ST,,40.889761,-73.897936,,,0,,bronx
100588,BROADWAY/W 246 ST,,40.892052,-73.896966,,,0,,bronx
100589,BROADWAY/W 251 ST,,40.895684,-73.896637,,,0,,bronx
100590,BROADWAY/LAKE VIEW PL,,40.898497,-73.896946,,,0,,bronx
100591,BROADWAY/W 254 ST,,40.901357,-73.89667,,,0,,bronx
100592,BROADWAY/MOSHOLU AV,,40.904201,-73.896336,,,0,,bronx
100594,BROADWAY/W 260 ST,,40.907417,-73.896407,,,0,,bronx
100595,BROADWAY/W 262 ST,,40.910081,-73.896495,,,0,,bronx
100606,RIVERDALE AV/W 263 ST,,40.912377,-73.902533,,,0,,bronx
100607,RIVERDALE AV/W 263 ST,,40.912363,-73.902699,,,0,,bronx
100608,BROADWAY/W 262 ST,,40.910104,-73.89673,,,0,,bronx
100609,BROADWAY/W 260 ST,,40.907175,-73.896664,,,0,,bronx
100610,BROADWAY/MOSHOLU AV,,40.904244,-73.896539,,,0,,bronx
100612,BROADWAY/W 254 ST,,40.901169,-73.896915,,,0,,bronx
100613,BROADWAY/LAKE VIEW PL,,40.898665,-73.897242,,,0,,bronx
100614,BROADWAY/W 251 ST,,40.895876,-73.896856,,,0,,bronx
100615,BROADWAY/W 246 ST,,40.892236,-73.897158,,,0,,bronx
100616,BROADWAY/W 242 ST,,40.890027,-73.898243,,,0,,bronx
100617,BROADWAY/W 240 ST,,40.886686,-73.899919,,,0,,bronx
100618,BROADWAY/W 238 ST,,40.885241,-73.900666,,,0,,bronx
100620,BROADWAY/W 234 ST,,40.881798,-73.902826,,,0,,bronx
100621,BROADWAY/W 231 ST,,40.87906,-73.904768,,,0,,bronx
100624,W 225 ST/BROADWAY,,40.874274,-73.909375,,,0,,bronx
100626,WEST KINGSBRIDGE RD/HEATH AV,,40.872591,-73.904832,,,0,,bronx
100627,WEST KINGSBRIDGE RD/KINGSBRIDGE TERR,,40.87042,-73.904578,,,0,,bronx
100629,WEST KINGSBRIDGE RD/UNIVERSITY AV,,40.868262,-73.901233,,,0,,bronx
100630,WEST KINGSBRIDGE RD/JEROME AV,,40.86743,-73.89767,,,0,,bronx
100631,EAST KINGSBRIDGE RD/GRAND CONCOURSE,,40.86585,-73.894274,,,0,,bronx
100632,EAST KINGSBRIDGE RD/E 192 ST,,40.863722,-73.894364,,,0,,bronx
100633,EAST KINGSBRIDGE RD/E FORDHAM RD,,40.862089,-73.893936,,,0,,bronx
100636,EAST FORDHAM RD/BATHGATE AV,,40.859601,-73.887654,,,0,,bronx
100640,SOUTHERN BLVD/EAST FORDHAM RD,,40.856252,-73.880972,,,0,,bronx
