name,lat,lon,capacity
W 230 St & Marble Hill Ave,40.87807,-73.90796,23
Woodside Ave & 69 St,40.7428,-73.89584,19
Broadway & 12 St,40.7668,-73.9347774,31
Grove St & Fresh Pond Rd,40.71032,-73.89955,19
Prospect Park SW & 10 Ave,40.659945,-73.977504,30
Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,33
St Nicholas Ave & W 157 St,40.832314,-73.94102,20
Townsend Ave & E 175 St,40.84741,-73.911359,19
E 44 St & Lexington Ave,40.752643,-73.974996,49
Concourse Village East & E 158 St,40.823732,-73.919379,31
E 23 St & FDR Dr,40.736,-73.97605,45
E 2 St & Ave B,40.72217444,-73.98368779,85
Front St & Pine St,40.70531,-74.00613,53
W 20 St & 7 Ave,40.74238787,-73.99726235,44
Kingston Ave & Carroll St,40.66688,-73.9425,20
Vernon Blvd & 47 Rd,40.7449067,-73.9534573,31
E 32 St & Park Ave,40.7457121,-73.98194829,55
Old Broadway & W 133 St,40.818212,-73.955277,20
E 167 St & Clay Ave,40.83094,-73.91125,30
Featherbed Ln & Nelson Ave,40.846011,-73.919637,22
2 Ave & 32 St,40.659176,-74.006584,27
35 St & 34 Ave,40.7580583,-73.9242751,25
Sumpter St & Fulton St,40.67923,-73.92588,19
5 Ave & E 103 St,40.7922553,-73.95249933,39
Motorgate,40.7639089,-73.9477213,36
W 63 St & Broadway,40.77163851,-73.98261428,31
Vesey St & West St,40.714063,-74.014432,74
W Tremont Ave & Matthewson Rd,40.853827,-73.920765,19
Bridge St & York St,40.70133448066992,-73.98471236228943,54
Willoughby Ave & Hall St,40.69196035,-73.96536851,51
Ditmars Blvd & 79 St,40.768728,-73.890745,25
Ave D & E 3 St,40.72082834,-73.97793172,55
Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629,29
Garfield Pl & 8 Ave,40.6711978,-73.97484126,25
Shore Rd & Narrows Ave,40.6222,-74.04029,12
Moffat St & Bushwick,40.68458,-73.90925,18
Shore Blvd & Astoria Park,40.77977,-73.923162,33
E 178 St & Monterey Ave,40.84749,-73.89464,21
Brevoort Pl & Bedford Ave,40.68012,-73.95362,24
48 Ave & 37 St,40.74034668087185,-73.92886072397232,19
Pacific St & Nostrand Ave,40.6776,-73.94963,22
Hancock St & Malcolm X Blvd,40.68487,-73.9293,19
Commerce St & Van Brunt St,40.6812117,-74.00860912,19
Beverley Rd & Nostrand Ave,40.64507,-73.9488,25
25 Ave & 41 St,40.767666,-73.910963,23
Gold St & Frankfort St,40.71069995,-74.00354147,40
Great Jones St,40.72743423,-73.99379025,23
71 Ave & Myrtle Ave,40.70067,-73.89907,27
Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,27
E New York Ave & Utica Ave,40.662686,-73.931755,22
41 Ave & 80 St,40.74586,-73.88539,25
MacDonough St & Marcy Ave,40.68078,-73.94613,22
Park Ave & St Edwards St,40.69608941,-73.97803415,53
Broadway & W 220 St,40.872412,-73.912807,19
Rogers Pl & E 165 St,40.82388366441761,-73.8974027708582,19
E 19 St & 3 Ave,40.73624527,-73.98473765,35
100 St & Humphreys St,40.76574,-73.87012,23
Albany Ave & Fulton St,40.6800105,-73.938475,27
45 Rd & 11 St,40.74708586,-73.94977234,23
South St & Pike St,40.70991806921533,-73.99161100387573,35
44 Dr & 21 St,40.748036,-73.946705,39
Henry St & Middagh St,40.7003,-73.991581,34
Cortelyou Rd & Stratford Rd,40.63966,-73.96807,21
W 231 St & Tibbett Ave,40.88071,-73.90837,15
W 22 St & 8 Ave,40.74475148,-73.99915362,66
W 36 St & 9 Ave,40.75462324029105,-73.99516761302948,43
Bergen St & 4 Ave,40.68256425759694,-73.9798977971077,34
Driggs Ave & N Henry St,40.72325,-73.94308,57
E 82 St & East End Ave,40.7724607,-73.9468208,27
3 Ave & 14 St,40.6685455,-73.99333264,25
New Utrecht Ave & 9 Ave,40.646249287052434,-73.99452600971485,19
23 Ave & 27 St,40.776165,-73.9153175,21
Ditmars Blvd & 48 St,40.769219,-73.901001,19
Bleecker St & Crosby St,40.72615604980408,-73.99510189890862,63
65 Pl & Woodside Ave,40.74334,-73.89903,19
W Fordham Rd & Loring Pl N,40.86295,-73.90741,25
Chauncey St & Howard Ave,40.68158,-73.91959,21
Amsterdam Ave & W 189 St,40.85318758861975,-73.92715752124786,21
Sterling Pl & 5 Ave,40.678970070475735,-73.97855266928671,27
Graham Ave & Conselyea St,40.715143,-73.944507,30
Central Ave & Weirfield St,40.69055,-73.91181,21
E 167 St & Franklin Ave,40.82895,-73.90521,20
E 163 St & Union Ave,40.822545,-73.901824,24
W 82 St & Central Park W,40.78275,-73.97137,45
79 St & Woodside Ave,40.74364,-73.88622,19
Van Sinderen Ave & Atlantic Ave,40.67621,-73.90351,22
60 Pl & 67 Ave,40.70497,-73.89965,15
Rogers Ave & Lenox Rd,40.65378286163502,-73.95270188179111,23
Broadway & W 36 St,40.751226078125995,-73.98772201748262,60
37 Ave & 63 St,40.74893,-73.89981,23
Cadman Plaza E & Tillary St,40.69597683,-73.99014892,52
Hull Ave & E Gun Hill Rd,40.87902,-73.87349,18
Prospect Ave & Jennings St,40.831762,-73.896853,20
W 54 St & 6 Ave,40.761865,-73.977242,63
54 St & 37 Ave,40.75098,-73.90799,25
5 Ave & E 63 St,40.766368,-73.971518,51
111 St & 49 Ave,40.74612,-73.85272,30
Sullivan St & Washington Sq,40.73047747,-73.99906065,57
E 11 St & Ave B,40.72746420692392,-73.97950418293476,66
Thompson St & Bleecker St,40.72840059450829,-73.99968780577183,61
Christopher St & Greenwich St,40.73291553,-74.00711384,74
N 15 St & Wythe Ave,40.724055,-73.955736,24
Beaver St & Fayette St,40.70099,-73.93921,30
W 155 St & Frederick Douglass Blvd,40.82923,-73.936996,31
Lorimer St & Calyer St,40.72795,-73.95414,20
River Ave & McClellan St,40.83406,-73.92243,21
W 146 St & Broadway,40.826969,-73.949738,30
E 11 St & 3 Ave,40.73127,-73.98849,80
W 104 St & Amsterdam Ave,40.799041392882984,-73.96649479866028,47
University Ave & Macombs Rd,40.8496401,-73.9161206,23
W 70 St & Amsterdam Ave,40.77748046,-73.98288594,43
Empire Blvd & New York Ave,40.66403,-73.94769,23
Botanical Sq & Webster Ave,40.86814,-73.88145,32
Audubon Ave & W 179 St,40.847305,-73.933291,23
42 Pl & Northern Blvd,40.753091,-73.920603,25
87 St & 30 Ave,40.76156,-73.88167,21
Carmine St & 6 Ave,40.73038599,-74.00214988,63
Lexington Ave & Stuyvesant Ave,40.68973,-73.93353,20
7 Ave & 22 St,40.658029,-73.989605,25
Grand Ave & W 181 St,40.856302,-73.907302,19
Steinway St & 21 Ave,40.774798,-73.903787,21
E 13 St & 2 Ave,40.73153937464073,-73.9853024482727,54
W 106 St & Amsterdam Ave,40.8008363,-73.9664492472,35
Parkside Ave & Ocean Ave,40.65485,-73.96217,31
70 St & Ridge Blvd,40.63596,-74.02908,12
E 77 St & 3 Ave,40.77314236,-73.95856158,46
Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,27
4 Ave & 17 St,40.665507,-73.993037,23
W 204 St & Vermilyea Ave,40.866141,-73.922648,22
Clarkson Ave & Troy Ave,40.65630069792407,-73.93647529780917,23
46 Ave & 5 St,40.74731,-73.95451,43
Suffolk St & Stanton St,40.72066442,-73.98517977,79
E 47 St & Park Ave,40.75510267,-73.97498696,111
Broadway & Kosciuszko St,40.69329,-73.92852,29
Broadway & W 153 St,40.831327,-73.946665,20
12 Ave & 36 St,40.643546,-73.986418,21
E 182 St & Park Ave,40.85455,-73.89507,23
W 225 St & Exterior St,40.873265,-73.906646,19
Fresh Pond Rd & Eliot Ave,40.71442,-73.90097,20
Grand Concourse & E 167 St,40.834263,-73.917641,30
Giles Pl & Fort Independence St,40.87869,-73.89862,19
Prospect Park SW & Vanderbilt St,40.65482,-73.973217,37
Watts St & Greenwich St,40.72405549,-74.00965965,54
81 St & 34 Ave,40.75374,-73.88604,25
5 St & Market St,40.699997484388504,-73.97440128028393,39
Flatbush Ave & Ocean Ave,40.663657,-73.963014,41
12 St & 4 Ave,40.668603,-73.9904394,25
W 47 St & 9 Ave,40.76153045158114,-73.99007007479668,54
Eagle St & Manhattan Ave,40.735217,-73.954926,35
E 80 St & 2 Ave,40.77391390238118,-73.9543953537941,35
Icahn Stadium Plaza,40.79322,-73.92396,19
Brooklyn Ave & Tilden Ave,40.64725,-73.94352,24
31 Ave & 103 St,40.76134,-73.86666,20
Bushwick Ave & Harman St,40.69356,-73.92524,25
New York Ave & Hawthorne St,40.65794,-73.94735,20
Brooklyn Ave & Prospect Pl,40.67412,-73.94447,25
Newtown Ave & 23 St,40.7713615,-73.9246145,27
Rugby Rd & Albemarle Rd,40.64672,-73.96637,19
Buchanan Pl & Grand Ave,40.85834,-73.90626,21
Grand Concourse & E 156 St,40.823429,-73.924689,21
Morgan Ave & Lombardy St,40.72226,-73.93889,30
31 Ave & Crescent St,40.7658346,-73.9265474,21
Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,24
Bay St & Court St,40.671409,-74.001328,26
Bushwick Ave & Powers St,40.71247661,-73.94100005,32
Lincoln Pl & Nostrand Ave,40.67077,-73.9507,25
104 St & Northern Blvd,40.75755,-73.86454,23
Lincoln Ave & E 134 St,40.808484,-73.928803,17
W 165 St & Fort Washington Ave,40.84004,-73.942939,27
64 St & 3 Ave,40.639978,-74.02324,35
Fort Washington Ave & W 183 St,40.852252,-73.937854,30
Macombs Rd & Featherbed Ln,40.84552,-73.91722,19
Somers St & Broadway,40.67945,-73.90474,29
Central Ave & Woodbine St,40.69296,-73.91605,18
E 5 St & Ave A,40.72479007746337,-73.98430064320564,48
51 St & Queens Blvd,40.7429,-73.91395,20
Broadway & W 29 St,40.7462009,-73.98855723,101
E 88 St & 1 Ave,40.778301,-73.9488134,39
Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,27
86 St & 35 Ave,40.7523,-73.88093,21
Amsterdam Ave & W 167 St,40.839443,-73.937044,23
Greene Ave & Grandview Ave,40.709697,-73.907856,17
Ridge Blvd & 89 St,40.62194,-74.03477,12
6 Ave & W 45 St,40.756951,-73.982631,67
Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,36
E 58 St & 3 Ave,40.76095756,-73.96724467,49
Scholes St & Manhattan Ave,40.70870368,-73.9448625,36
E 7 St & Ave C,40.72412944090093,-73.97901266813278,38
Crescent St & 34 Ave,40.76108,-73.930562,27
Lispenard St & Broadway,40.71939226,-74.00247214,79
West End Ave & W 107 St,40.8021174,-73.9681805305,31
Pulaski St & Throop Ave,40.693115,-73.943149,19
Columbia St & Rivington St,40.71739973,-73.98016555,42
Lafayette Ave & St James Pl,40.68851534,-73.9647628,39
Monroe St & Tompkins Ave,40.686203,-73.944694,19
W 204 St & Nagle Ave,40.863211,-73.920827,20
Summerfield St & Cypress Ave,40.69662,-73.90056,19
Myrtle Ave & Grove St,40.69905,-73.91516,23
24 St & 5 Ave,40.659555,-73.995068,19
3 Ave & E 172 St,40.839586,-73.900277,19
Central Park W & W 97 St,40.79249519495111,-73.96417066463071,53
Lewis Ave & Fulton St,40.67972,-73.93467,20
8 Ave & W 55 St,40.765591,-73.983846,71
S 2 St & Kent Ave,40.714731,-73.966612,47
East End Ave & E 86 St,40.77518615,-73.94446054,27
Stewart Ave & Johnson Ave,40.70869,-73.92587,17
Myrtle Ave & Linden St,40.69943,-73.91337,25
Coffey St & Ferris St,40.67818387977647,-74.0170168876648,24
N Portland Ave & Flushing Ave,40.697926,-73.97663,33
Decatur Ave & E 197 St,40.86557,-73.88807,19
E 161 St & Park Ave,40.824811,-73.916407,21
Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,19
34 Ave & 71 St,40.75257,-73.89538,22
Bayard St & Leonard St,40.71915571696044,-73.94885390996933,43
Willoughby St & Fleet St,40.69196566,-73.9813018,62
Ralph Ave & Fulton St,40.67922,-73.92192,25
Lexington Ave & E 128 St,40.806414,-73.936085,24
60 Pl & Flushing Ave,40.71988,-73.90556,19
69 St & 43 Ave,40.74179,-73.89564,19
Lexington Ave & Classon Ave,40.68676793,-73.95928168,19
Bergen St & Mother Gaston Blvd,40.67374,-73.90852,24
Broadway & Kent Ave,40.710888,-73.968329,35
Greene Ave & Myrtle Ave,40.698568,-73.918877,30
Carlton Ave & Park Ave,40.69580705,-73.97355569,23
Bergen Ave & E 152 St,40.817166,-73.914737,21
Caton Ave & E 7 St,40.647718,-73.973663,20
Case St & 94 St,40.74619,-73.87193,21
Jerome Ave & E 181 St,40.855653,-73.905528,19
W 30 St & 10 Ave,40.752694,-74.002353,56
McKeever Pl & Sullivan Pl,40.66432331577469,-73.95921791486467,19
W 218 St & Indian Rd,40.873054589370895,-73.91837194561958,21
Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,55
Norman St & Wyckoff Ave,40.69517,-73.90311,15
Broadway & Whipple St,40.7016657,-73.9437303,27
93 St & Roosevelt Ave,40.74888,-73.87368,24
Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,63
W 89 St & Columbus Ave,40.7882213,-73.97041561,48
President St & Hoyt St,40.680057,-73.991753,23
Brook Ave & E 148 St,40.814383,-73.915368,20
Lexington Ave & E 111 St,40.7954121,-73.9441232,29
23 St & 31 Ave,40.76663971723091,-73.9286595582962,19
Audubon Ave & Fort George Ave,40.85715781391904,-73.92717361450195,23
Clermont Ave & Park Ave,40.69573398,-73.97129668,19
Page Pl & Grand Ave,40.71798,-73.91818,21
Parade Pl & Crooke Ave,40.651847,-73.965248,30
W 51 St & 6 Ave,40.7606597,-73.98042047,81
W 17 St & 7 Ave,40.740564236339516,-73.99852573871613,47
W 47 St & 10 Ave,40.76269882,-73.99301222,39
W 111 St & 5 Ave,40.797520781247556,-73.9489397406578,24
Bank St & Washington St,40.7361967,-74.00859207,31
Riverside Dr & W 138 St,40.823168,-73.955857,30
E 39 St & Lexington Ave,40.749498546025194,-73.97729203113158,63
Frederick Douglass Blvd & W 145 St,40.823061,-73.941928,27
E 149 St & Park Ave,40.818154,-73.925294,27
Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,59
Pioneer St & Richards St,40.6777748,-74.0094613,23
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,81
7 Ave & Park Pl,40.6776147,-73.97324283,25
Evergreen Ave & Noll St,40.70106,-73.93318,25
Carroll St & Franklin Ave,40.6679411,-73.9588,19
Kent Ave & N 3 St,40.717979409782956,-73.96427449047715,55
Crotona Ave & Crotona Park N,40.84234,-73.89409,20
47 Ave & 31 St,40.743,-73.93561,27
Madison Ave & E 82 St,40.7781314,-73.96069399,34
Douglass St & 3 Ave,40.6802133,-73.98432695,35
Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,23
31 St & Newtown Ave,40.7675487799971,-73.9209334552288,36
Main St & Plymouth St,40.703781673548306,-73.99073392152786,45
Longwood Ave & Southern Blvd,40.816343,-73.896447,24
Grand St & Greene St,40.72170005235607,-74.00238141417502,45
1 Ave & E 94 St,40.7817212,-73.94594,39
E 40 St & 5 Ave,40.752062307,-73.9816324043,93
Union St & Bedford Ave,40.6691783,-73.9554162,24
Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,24
Montague St & Clinton St,40.6942715,-73.9923272,49
Halsey St & Tompkins Ave,40.6823687,-73.944118,21
Division St & Bowery,40.71419,-73.99673,74
University Ave & W Burnside Ave,40.85501,-73.910751,24
Barclay St & Church St,40.71291224,-74.01020234,37
Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913,47
Broadway & W 234 St,40.88185,-73.90291,30
4 Ave & 81 St,40.62643,-74.02707,18
Murray St & West St,40.71503,-74.01246,61
Broadway & E 14 St,40.73454567,-73.99074142,114
1 Ave & E 68 St,40.76500525,-73.95818491,63
Riverside Dr & Broadway,40.865364,-73.92791,24
91 St & 31 Ave,40.76022,-73.87774,21
E 43 St & Madison Ave,40.75354681867074,-73.97896572947502,56
Pearl St & Hanover Square,40.7047177,-74.00926027,68
8 Ave & W 27 St,40.747968,-73.996637,33
E 23 St & 1 Ave,40.736502,-73.97809472,27
50 St & Barnett Ave,40.750097682094825,-73.91349703073502,25
57 St & 7 Ave,40.638566,-74.010147,22
Forsyth St & Broome St,40.71893904,-73.99266288,66
4 Ave & 87 St,40.62184,-74.02863,20
Forsyth St & Grand St,40.71779817737835,-73.99316132068634,63
Amory Ct & Metropolitan Ave,40.71301,-73.90968,21
Bushwick Ave & McKibbin St,40.705517,-73.93936,21
Washington Ave & E 167 St,40.829896,-73.907618,19
E 47 St & 2 Ave,40.75323098,-73.97032517,102
Mott St & Prince St,40.72317958,-73.99480012,39
E 91 St & Park Ave,40.7835016,-73.955327,35
Grand Concourse & E 144 St,40.816576,-73.927987,23
51 St & Hobart St,40.75767234025041,-73.90769943594933,23
Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,51
Tyler Ave & Maurice Ave,40.73394,-73.90128,19
5 Ave & E 72 St,40.77282817,-73.96685276,33
81 St & 35 Ave,40.75179,-73.88568,25
St Felix Ave & 61 St,40.69715,-73.8936,19
31 Pl & Hunters Point Ave,40.74021356884924,-73.93537044525146,19
55 Ave & 90 St,40.73676,-73.87318,21
6 Ave & W 33 St,40.74901271,-73.98848395,78
E 17 St & Broadway,40.737006,-73.990134,78
Lenox Ave & W 115 St,40.8011939,-73.9500739,31
Gramercy Park N & Gramercy Park E,40.73795,-73.98509,47
Elmhurst Ave & Roosevelt Ave,40.74864,-73.87619,22
E 25 St & 2 Ave,40.73912601,-73.97973776,79
2 Ave & E 29 St,40.741723510974715,-73.97809267044067,57
Buffalo Ave & St John's Pl,40.67015,-73.92538,21
Jerome Ave & E Mosholu Pkwy S,40.87935,-73.88534,23
Colonial Rd & 71 St,40.63537,-74.03202,14
Jay St & York St,40.701403172577244,-73.98672670125961,39
Winthrop St & Nostrand Ave,40.65707,-73.95005,24
E 34 St & Church Ave,40.65116,-73.94577,25
Plaza Dr & W 170 St,40.840484,-73.917946,30
107 St & 32 Ave,40.75996,-73.86224,19
E 76 St & Park Ave,40.773763,-73.96222088,28
Sedgwick Ave & W 195 St,40.87049,-73.90287,21
W 31 St & 7 Ave,40.749156,-73.9916,84
E 128 St & 3 Ave,40.805631,-73.934077,19
Duffield St & Willoughby St,40.69221589,-73.9842844,48
Grand St & Samuel Dickstein Plaza,40.715118719964956,-73.98417055606842,81
St Johns Pl & Washington Ave,40.6737236,-73.9631611,30
W 27 St & 6 Ave,40.74526,-73.99062,66
Ditmars Blvd & 31 Dr,40.76138,-73.86035,28
St Nicholas Ave & W 155 St,40.830663,-73.941323,23
Madison St & Cypress Ave,40.70068,-73.90742,17
E 142 St & 3 Ave,40.812735,-73.923697,19
E 60 St & York Ave,40.759107,-73.959223,33
Flatbush Ave & Eastern Pkwy,40.668757,-73.966438,30
Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,39
W 30 St & 8 Ave,40.74964702898657,-73.99506707345266,66
W 116 St & Amsterdam Ave,40.8067581,-73.9607082,43
Beverley Rd & E 49 St,40.64621,-73.93067,22
10 Ave & W 28 St,40.75066386,-74.00176802,49
W 168 St & Fort Washington Ave,40.84210236102173,-73.9422395825386,48
57 Rd & 59 St,40.72249,-73.90854,19
St Nicholas Ave & W 126 St,40.8114323,-73.9518776,50
Allen St & Hester St,40.71606,-73.99191,117
W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,32
Cambridge Pl & Gates Ave,40.68488,-73.96304,18
W 42 St & 6 Ave,40.75492,-73.98455,54
48 St & Broadway,40.755763,-73.912715,31
E 56 St & 3 Ave,40.75934501,-73.96759673,79
Bronx Park S & Bryant Ave,40.84437,-73.87796,1
W 55 St & 6 Ave,40.763189,-73.978434,70
W 52 St & 11 Ave,40.76727216,-73.99392888,55
Amsterdam Ave & W 66 St,40.7746671,-73.98470567,28
John St & William St,40.70862144,-74.00722156,63
66 Rd & 102 St,40.72849,-73.85187,0
Jackson Ave & 49 Ave,40.7429302,-73.952037,0
51 Ave & Alstyne Ave,40.74311,-73.85715,21
108 St & 62 Dr,40.73551,-73.85102,0
108 St & 66 Rd,40.72951,-73.84794,0
110 St & 66 Rd,40.73017,-73.84568,0
63 Dr & Booth St,40.72857,-73.86342,0
Queens Blvd S & 65 Rd,40.72853,-73.85832,0
99 St & 65 Rd,40.72903,-73.85536,0
Queens Blvd N & 67 Rd,40.72667,-73.85223,0
Queens Blvd S & 71 Ave,40.72146,-73.84431,0
72 Rd & 113 St,40.7213,-73.8371,0
Booth St & 68 Dr,40.72392,-73.85102,0
Fulton St & Utica Ave,40.6794268,-73.9298911,19
E 97 St & Madison Ave,40.787801,-73.953559,41
St Marks Pl & 1 Ave,40.72779126,-73.98564945,69
Skillman Ave & Honeywell St,40.747148249032804,-73.92902433872223,19
9 Ave & W 45 St,40.76019252,-73.9912551,31
Parkside Ave & Parade Pl,40.6532,-73.96639,22
DeKalb Ave & Bedford Ave,40.690894,-73.955195,27
Riverdale Ave & W 258 St,40.90573,-73.9046,18
30 St & 4 Ave,40.657743,-74.001141,19
59 St & 4 Ave,40.641269,-74.017651,35
Boston Rd & West Farms Rd,40.83998,-73.8806,25
Washington Ave & E 163 St,40.824,-73.91089,23
Sigourney St & Columbia St,40.67267243410948,-74.0087952464819,21
Wales Ave & E 147 St,40.811314,-73.907729,19
Narrows Ave & MacKay Pl,40.63692,-74.03449,12
Pleasant Ave & E 116 St,40.79499,-73.93333,23
Broadway & Van Cortlandt Park S,40.8863,-73.8997,35
Flushing Ave & Clermont Ave,40.69804052908624,-73.97148517679594,23
W 33 St & 10 Ave,40.753773368360385,-73.99937599897385,61
Winthrop St & Rogers Ave,40.65686,-73.95331,20
Gerard Ave & E 146 St,40.817755,-73.92965,19
47 Ave & 104 St,40.7458,-73.85945,20
Crotona Ave & E 179 St,40.84666,-73.88991,21
47 St & 3 Ave,40.649143,-74.012384,23
Morningside Ave & W 123 St,40.81,-73.9551508,35
90 St & 51 Ave,40.73937,-73.87411,19
W 106 St & Central Park W,40.7981856,-73.9605909006,59
34 Ave & 38 St,40.75717,-73.92175,33
West Farms Rd & Boone Ave,40.8301283948092,-73.88630211353302,20
Throop Ave & Myrtle Ave,40.69622937,-73.94371094,21
Cumberland St & Lafayette Ave,40.68753406,-73.97265183,31
Eastern Pkwy & St Marks Ave,40.67319,-73.91083,23
Menahan St & Onderdonk Ave,40.70553,-73.9096,20
Bradhurst Ave & W 148 St,40.825125,-73.941616,22
Ditmars Blvd & 102 St,40.76894,-73.86832,25
Wyckoff Ave & Stanhope St,40.703545,-73.917775,22
Waldron St & 108 St,40.73916,-73.8526,20
46 St & 25 Ave,40.765753,-73.90676,24
St Marks Ave & Rochester Ave,40.67404,-73.92772,20
Woodhaven Blvd & Hoffman Dr,40.73303,-73.871,30
65 Pl & Central Ave,40.70264,-73.88981,21
Westchester Ave & Longwood Ave,40.819701,-73.901311,23
86 St & 37 Ave,40.75,-73.88062,22
Bradley Ave & Greenpoint Ave,40.73565914819229,-73.93478840589523,21
Lewis Ave & Greene Ave,40.68995,-73.9365,23
E 4 St & 2 Ave,40.7262807,-73.98978041,78
Intervale Ave & Westchester Ave,40.821967,-73.896752,27
Kent St & McGuinness Blvd,40.73124,-73.95161,20
Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,37
93 St & Northern Blvd,40.7564,-73.87504,22
North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,29
Broadway & W 122 St,40.8120562,-73.9612547,33
E 158 St & Melrose Ave,40.822215,-73.914688,23
Marcy Ave & Lynch St,40.702753,-73.953168,23
57 Ave & 98 Pl,40.73802,-73.86103,25
Willis Ave & Bruckner Blvd,40.805701,-73.925177,19
97 St & 23 Ave,40.7683,-73.87331,19
Shea Rd & Boat Basin Pl,40.75777,-73.84887,29
47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297,19
Irving Ave & Halsey St,40.69467,-73.90663,19
W 13 St & 7 Ave,40.73781509,-73.99994661,47
Sterling Pl & Schenectady Ave,40.6716,-73.93378,21
Southern Blvd & Ave St John,40.812769,-73.901583,19
Maple St & Albany Ave,40.66155,-73.93974,19
23 Ave & 83 St,40.76646,-73.88674,19
W 237 St & Hudson Manor Terrace,40.88838,-73.91546,12
E 116 St & 1 Ave,40.796179352474965,-73.93560531337829,31
N 9 St & Wythe Ave,40.72054,-73.959,49
Soissons Landing,40.692566,-74.015936,29
Grand Ave & W Fordham Rd,40.86288,-73.90316,22
Hoe Ave & Jennings St,40.832171,-73.889686,20
Rogers Ave & Sterling St,40.6630619,-73.9538746,17
Stagg St & Union Ave,40.70877084,-73.95095259,33
Ash St & Manhattan Ave,40.738095,-73.954867,31
Catalpa Ave & Woodward Ave,40.70229,-73.90145,19
Warren St & Court St,40.686371,-73.99383324,31
W 186 St & St Nicholas Ave,40.852253,-73.931308,26
Greenwich St & W Houston St,40.728846,-74.008591,80
E 2 St & Ave C,40.7208736,-73.98085795,84
Madison Ave & E 26 St,40.742684734875695,-73.98671329021454,75
E 15 St & 5 Ave,40.736592,-73.992949,73
W 238 St & Tibbett Ave,40.88602,-73.90232,21
E 165 St & Jerome Ave,40.83263,-73.925101,21
E 2 St & 2 Ave,40.72502876,-73.99069656,84
34 Ave & 74 St,40.75297,-73.89236,25
61 St & 39 Ave,40.7471,-73.9028,30
62 St & 4 Ave,40.639859,-74.019776,19
Thomas S. Boyland St & Marion St,40.6814658848122,-73.91415685415268,19
Bedford Ave & Nassau Ave,40.72311651,-73.95212324,49
E 188 St & Creston Ave,40.861669,-73.898589,33
Jerome Ave & Bainbridge Ave,40.88644,-73.87832,18
Flatbush Ave & Lincoln Rd,40.66131,-73.96091,23
1 Pl & Clinton St,40.6809591,-73.99905709,34
36 St & Queens Blvd,40.74408,-73.92901,24
W 39 St & 9 Ave,40.75645824,-73.99372222,44
10 Ave & W 204 St,40.862638,-73.92006,20
Degraw St & Smith St,40.6829151,-73.99318208,27
Lafayette Ave & Stuyvesant Ave,40.6919925157634,-73.9325501024723,24
W 113 St & Broadway,40.805973,-73.964928,39
Warren St & Roosevelt Ave,40.74919,-73.87054,23
Courtlandt Ave & E 149 St,40.816402,-73.919549,23
31 Ave & 61 St,40.757525,-73.901614,21
E 205 St & Webster Ave,40.87302,-73.87514,16
Hughes Ave & Oak Tree Pl,40.85079,-73.88945,21
Douglass St & 4 Ave,40.6792788,-73.98154004,51
Bedford Ave & Albemarle Rd,40.64796,-73.9556,21
Clark St & Henry St,40.69760127,-73.99344559,43
E 9 St & Ave C,40.72521311,-73.97768752,50
Lefferts Ave & Schenectady Ave,40.66343,-73.93472,27
Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,25
Winthrop St & Albany Ave,40.6577,-73.9398,21
1 Ave & E 42 St,40.7487575,-73.970127,62
Wyckoff Ave & Cooper Ave,40.69338,-73.90061,19
W 15 St & 7 Ave,40.73935542,-73.99931783,79
69 St & 38 Ave,40.74694504524519,-73.89650255441666,24
W 238 St & Riverdale Ave,40.88819,-73.90782,16
Leonard St & Boerum St,40.70583339,-73.94644578,24
Dahill Rd & 12 Ave,40.646037,-73.980963,22
Jerome Ave & E 198 St,40.87144520687118,-73.89289632439613,20
Knickerbocker Ave & Halsey St,40.693,-73.90824,19
W 34 St & 11 Ave,40.75594159,-74.0021163,80
Pitkin Ave & Grafton St,40.66852,-73.91908,21
Clinton St & Union St,40.6831164,-73.99785267,38
Jefferson Ave & Patchen Ave,40.68609,-73.92628,19
Clarkson Ave & Nostrand Ave,40.6555,-73.94975,25
53 St & Roosevelt Ave,40.74462,-73.91143,21
10 Ave & W 14 St,40.741981599940225,-74.00831580162048,81
Maple St & New York Ave,40.66104,-73.94795,23
E 6 St & 2 Ave,40.727378693232225,-73.98840844631195,69
