district_ar,district_lat,district_lon,year,quarter,quarter_id,typecategoryar,deed_counts,region_ar,city_ar,sale_price_sar_sqm,is_apartment,is_villa,is_residential_plot,is_building,dist_metro_m,log_dist_metro_m,metro_stations_1km,nearest_metro_line_num,nearest_metro_type_cd,dist_metro_line1_m,dist_bus_m,log_dist_bus_m,bus_stops_500m,brt_stops_500m,dist_major_intersection_m,log_dist_intersection_m,intersections_1km,intersections_500m,commercial_count_1km,commercial_density_score,district_commercial_count,district_commercial_mix,hypermarket_count_1km,supermarket_count_1km,bank_count_1km,restaurant_count_1km,hotel_count_1km,gas_station_count_1km,commercial_complex_count_1km,dist_mosque_m,dist_mall_m,dist_school_m,dist_hospital_m,dist_park_m,dist_entertain_m,dist_pharmacy_m,dist_gym_m,dist_coffee_m,dist_clinic_m,dist_university_m,dist_supermarket_m,dist_cinema_m,dist_sports_m,dist_restaurant_m,dist_pool_m,dist_atm_m,dist_stadium_m,dist_library_m,dist_police_m,log_dist_mosque_m,log_dist_mall_m,log_dist_school_m,log_dist_hospital_m,log_dist_park_m,log_dist_entertain_m,log_dist_pharmacy_m,log_dist_gym_m,log_dist_coffee_m,log_dist_clinic_m,log_dist_university_m,log_dist_supermarket_m,log_dist_cinema_m,log_dist_sports_m,log_dist_restaurant_m,log_dist_pool_m,log_dist_atm_m,log_dist_stadium_m,log_dist_library_m,log_dist_police_m,mosque_count_500m,mall_count_500m,school_count_500m,hospital_count_500m,park_count_500m,entertain_count_500m,pharmacy_count_500m,gym_count_500m,coffee_count_500m,clinic_count_500m,university_count_500m,supermarket_count_500m,cinema_count_500m,sports_count_500m,restaurant_count_500m,pool_count_500m,atm_count_500m,stadium_count_500m,library_count_500m,police_count_500m,no2_nearest_mean,so2_nearest_mean,pm10_nearest_mean,o3_nearest_mean,dist_air_station_m,air_quality_score,rei_residential_qtr_idx,rei_apt_idx,rei_yoy_change,rei_qoq_change,avg_saudi_salary_yr,salary_yoy_change,district_median_price_sqm,district_transaction_volume,district_price_vs_city_avg,district_price_trend_slope,district_median_price_apt_sqm,district_encoded,district_type_encoded,district_apt_encoded,district_recent_encoded,district_apt_recent_encoded,sale_year,sale_quarter,sale_quarter_sin,sale_quarter_cos,log_deed_count,riyadh_connectivity_score,haraj_listing_count,haraj_median_psqm,haraj_p25_psqm,haraj_p75_psqm,haraj_iqr_psqm,haraj_asking_premium,aqar_median_size_sqm,aqar_median_bedrooms,aqar_median_property_age,aqar_rent_per_sqm,bayut_apt_median_area_sqm,bayut_plot_median_area_sqm,bayut_villa_median_area_sqm,bayut_apt_median_rooms,bayut_plot_median_rooms,bayut_villa_median_rooms,bayut_apt_median_psqm,bayut_plot_median_psqm,bayut_villa_median_psqm,haraj_apt_area_sqm,haraj_plot_area_sqm,haraj_villa_area_sqm,haraj_apt_age_yr,haraj_plot_age_yr,haraj_villa_age_yr
عكاظ,24.52631349666667,46.660437222222214,2024,20243,40483,فيلا,255,الرياض,الرياض,3315.849175,0,1,0,0,8062.604716597905,8.995115970830685,0,3,1,11734.16846264496,886.2560317810113,6.788133589791479,0,0,1192.091661702908,7.084303252091017,0,0,7,3,9,4,0,1,0,1,0,5,0,237.07554063548784,1206.3756306792104,2219.232758764829,851.1258278726687,1045.8259018023246,4367.996500193955,5599.520375401535,2282.8619443391203,4778.312542840649,10005.890915352902,15430.053140872204,1206.3756306792104,14257.74338036601,6728.095424884422,1268.423092697754,8420.816958075038,2312.801802311692,14709.298238505748,6407.07357189512,6968.500726117101,5.472588020939604,7.096204382855021,7.7053673156608,6.747734201221475,6.953517914142688,8.382288627896859,8.630614796584902,7.733623124263898,8.472051995653084,9.211029226196915,9.64413719583899,7.096204382855021,9.565125568091348,8.81419600422678,7.14631781852804,9.038580874702152,7.746647252534624,9.596303087931476,8.765313969939328,8.849298869354898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.237355748331463,1.94464856231539,89.42685615471466,16.20550420150704,12286.687639913962,78.5205895514218,100.44,100.44,250.1,-112.6,7195.681772727273,0.0889078829942626,2506.858093,69.0,-0.1364173332198754,21.174855118347654,2506.858093,7.639823975538925,8.091060138825624,7.889769827082894,7.858851370049948,8.216003901037391,2024,20243,-1.0,-1.2839351787419998e-12,5.545177444479562,3.790106835737654,41.0,3724.95,3011.11,4650.0,1638.89,1.2222766229940063,360.0,6.0,0.0,111.11111111111111,181.0,412.0,262.0,3.0,0.0,5.0,3737.0,1782.0,3294.0,134.23,386.25,270.25,0.0,,0.0
عرقة,24.68901964666667,46.59357851666667,2024,20243,40483,فيلا,35,الرياض,الرياض,11174.29629,0,1,0,0,4523.938697358746,8.417359308497229,0,2,1,9153.443924990526,318.8128000679142,5.7677358248268655,3,0,1254.9854616256646,7.135675771822349,0,0,3,3,6,4,0,1,0,1,0,1,0,678.3058585947457,1298.7016161393192,447.31623332447737,1064.365937247914,267.3493306000689,5995.055152669969,1351.5467715019615,1382.9009804707434,1632.900949940608,6394.262274488998,3945.098451199253,1298.7016161393192,6694.460211884933,4321.225856852356,1429.8442311096944,1554.808874143379,4460.986838819893,5188.26102059262,3295.9068182869214,3923.972489655466,6.521071480618693,7.169889991057816,6.105498861356739,6.971073622175201,5.592289604116536,8.698857057424009,7.209744591639872,7.232661587715443,7.398725655431191,8.763312725601823,8.280482635891003,7.169889991057816,8.809184995402084,8.371525793186962,7.266019920458694,7.349750865666536,8.40334942537358,8.554346580779924,8.100739980096336,8.275114621186969,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.932096592098947,1.8400204888802223,98.58356619374024,10.957146563418103,9506.7455509967,79.55030426786428,100.44,100.44,250.1,-112.6,7195.681772727273,0.0889078829942626,6437.25435,18.0,1.2175572258509,72.48842805577688,7519.6603205,8.68533682191731,8.8212919381528,8.909705184838728,8.728002040146787,8.963504877333785,2024,20243,-1.0,-1.2839351787419998e-12,3.58351893845611,5.725405741945329,7.0,16000.0,13755.555,16178.395,2422.84,2.2919801634597547,240.0,6.0,5.0,225.0,115.0,533.0,312.0,2.5,0.0,4.5,11878.5,7002.0,12910.5,130.1975,599.95,375.0,0.0,,0.0
لبن,24.632991818,46.61504336,2024,20243,40483,فيلا,19,الرياض,الرياض,5718.175792,0,1,0,0,4810.1175097410705,8.478684666622753,0,3,1,9991.456447230104,103.31468730881514,4.647412170010505,6,0,3042.1286030050865,8.02064141091822,0,0,5,2,5,2,0,1,0,0,0,4,0,155.6982531838913,3265.61872609724,2839.1235000189195,3715.657442174578,1027.6504817382126,5372.54417866104,375.40486649911895,3972.6100417481057,4132.32169160035,6952.005125667416,4248.196936099839,3265.61872609724,10956.535180903356,3227.0186456992483,3897.9409398292473,664.0538455743058,3061.540095069955,7090.776287897594,5469.588495007152,3141.798831377174,5.054322001781598,8.091510700198347,7.951602816131921,8.220580006290954,6.936003010240952,8.58924296582758,5.9306653366901285,8.28743029090594,8.32683664637275,8.846929237286638,8.354485287852185,8.091510700198347,9.301782642956608,8.079623805612082,8.268460241350367,6.4998680081663265,8.02699994703502,8.866691122406888,8.607141475553602,8.0528690294603,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.131711860097266,2.3651918972837693,86.50727875929262,16.947593232407318,10255.03596113526,72.00044384354987,100.44,100.44,250.1,-112.6,7195.681772727273,0.0889078829942626,3134.6104560000003,68.0,0.0798358568712738,25.421951249426844,3086.16226,7.893661024056282,8.295873885418931,8.028757790058501,8.18050973950531,8.271533596695877,2024,20243,-1.0,-1.2839351787419998e-12,2.995732273553991,10.780701152201368,5.0,5987.43,5555.56,7250.0,1694.4399999999996,1.8358137068007552,400.0,4.0,0.0,175.0,142.5,450.0,450.0,0.5,0.0,4.0,5978.5,5500.0,7111.0,202.70999999999998,462.0,900.0,0.0,,0.0
مغرزات,24.76,46.56,2024,20243,40483,فيلا,6,الرياض,الرياض,1899.959795,0,1,0,0,9324.583374861752,9.140516802862091,0,6,1,9326.947146988492,1001.4142250082816,6.910166594431169,0,0,2572.228770379461,7.852916720252928,0,0,0,0,0,0,0,0,0,0,0,0,0,558.9177745722047,1864.472679481183,716.339562268982,1690.3867755087692,701.6674835626582,2924.2065212553266,1881.6324788511115,5080.486621549735,1732.7262894396097,8072.274296225992,1348.4738264682596,1864.472679481183,4905.9082346298355,5105.740781200889,1799.5439347542156,1558.5555417361622,3028.8617480155744,5506.74771016853,3968.6280216805503,3154.656138846331,6.327789941827388,7.531269747408532,6.575549316036341,7.433304048651817,6.55488378355792,7.981120362730879,7.540426331089615,8.533359139798549,7.458028295653541,8.996314415806042,7.207470037285358,7.531269747408532,8.498399335004063,8.538316667811147,7.495844084209835,7.352156150505777,8.016272269744807,8.613911054545419,8.286427671981684,8.056951721291595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.023030229111388,1.564964671620902,155.09892947282293,17.270568330314543,10090.60997693499,60.815514536440006,100.44,100.44,250.1,-112.6,7195.681772727273,0.0889078829942626,4212.6403095000005,32.0,0.451204263544829,96.92432803243705,5037.503204,8.377712208328912,7.864549679588488,8.649960779683388,8.921020062013,9.051440697289786,2024,20243,-1.0,-1.2839351787419998e-12,1.9459101490553132,0.0558094187645617,,,,,,,323.0,5.0,2.0,222.22222222222223,155.0,495.0,345.0,3.0,0.0,4.5,6495.0,4250.0,6861.25,130.1975,599.95,375.0,0.0,,0.0
ظهرة البديعة,24.596249653333334,46.64571012333334,2024,20243,40483,فيلا,31,الرياض,الرياض,3099.957788,0,1,0,0,522.4820865547377,6.2605028111095296,1,3,1,8599.995357791528,102.41937551550237,4.63879232861589,9,0,223.4526371264613,5.413664714441437,8,1,7,6,15,4,0,3,0,0,0,4,0,383.1669534759616,1031.5183497109938,171.35252683893006,1243.9401573792231,521.3651520776427,3471.82732958911,2163.6283490390733,357.90050566266484,1458.941140269508,3885.8420259067134,8297.425969068596,1031.5183497109938,9449.986574049844,1342.0311404412626,238.03109820448643,4452.911615494501,2494.861832667201,8233.731120978116,3198.5256678643004,1074.2648401269869,5.951077232777586,6.939756096794451,5.1495419539458,7.126842741381513,6.2583668683819855,8.152724333566578,7.680003962439368,5.883045207076127,7.286151399005817,8.265352288376397,9.023821133519426,6.939756096794451,9.153874414408907,7.202684383477994,5.4765936614773,8.40153800377096,7.822389372455223,9.01611599131708,8.070757849008439,6.9803222731282295,2,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14.998778830627044,1.9328086774954307,87.75200317373239,17.803930304393198,10174.075535986942,75.63113496648546,100.44,100.44,250.1,-112.6,7195.681772727273,0.0889078829942626,2011.0251115,46.0,-0.3072258722580323,22.07139001612514,4149.764459,7.559764743844829,7.945994056133185,7.864549679588488,7.847500915046349,7.864549679588488,2024,20243,-1.0,-1.2839351787419998e-12,3.4657359027997265,26.396102535871748,10.0,3896.07,3274.5525,5882.4225,2607.87,1.6207482944544178,406.0,6.5,19.5,125.0,154.0,502.5,550.0,3.0,0.0,4.0,4938.0,2633.0,4000.0,127.03,520.0,605.0,0.0,,0.0
البديعة,24.619223142727275,46.68176991818182,2024,20243,40483,قطعة أرض-سكنى,20,الرياض,الرياض,1691.476608,0,0,1,0,686.4328682351259,6.532964178569572,1,3,1,3951.714821859337,203.60968446093116,5.321104186028465,8,0,609.697475434305,6.414601706332064,10,0,9,6,11,4,0,2,0,2,0,5,0,965.7575692269068,841.7040601632118,1037.428990925663,860.5612255055272,789.3544159803542,3095.6736575075142,2382.797579625354,871.3169520933149,2361.067224633723,860.5612255055272,5049.746266295954,841.7040601632118,4704.7737214814315,4009.582873739844,668.974652878993,2343.7548391448927,2607.5106567372286,4134.969888380713,4183.780670640353,3600.1419974792843,6.873947760016525,6.736615840807773,6.9454642644022275,6.7587461219343545,6.672481472680927,8.038083800674636,7.7764501167050915,6.771152835038388,7.767292457247191,6.7587461219343545,8.527291286855831,6.736615840807773,8.456545485148164,8.296691864784936,6.507239880145491,7.759936129208175,7.866534707843111,8.327477135789595,8.339209573101066,8.189006295662116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.38659760939106,1.923480075720707,86.43239265991605,19.06332436158981,5434.756246516907,73.3545443088143,100.44,100.44,250.1,-112.6,7195.681772727273,0.0889078829942626,1472.932715,31.0,-0.4925922749439854,13.630404541155007,4149.764459,7.33215375497915,6.822959186478327,7.864549679588488,7.631922809377599,7.864549679588488,2024,20243,-1.0,-1.2839351787419998e-12,3.044522437723423,26.94105572501952,,,,,,,860.0,6.0,35.5,84.375,85.0,402.0,505.0,3.0,0.0,8.0,6235.0,2302.0,2772.0,130.1975,599.95,900.0,0.0,,0.0
الجنادرية,24.82778048666667,46.87562598722222,2024,20243,40483,قطعة أرض-سكنى,1134,الرياض,الرياض,1738.68497,0,0,1,0,5812.051752673924,8.667860970581714,0,2,2,25570.102378276984,2303.7867086560927,7.742743416943595,0,0,1123.1143531665011,7.024750762971325,0,0,1,0,18,5,0,0,0,0,0,1,0,1256.9477047871012,1867.8910993683924,1792.5415660375982,2633.8990027804493,706.0865715641561,8545.318303973123,3638.747059630966,9872.000540434316,2771.052514842301,9340.595372716494,5773.758325788976,7507.250832462917,14523.204876031094,3681.0290940869786,7119.728333503537,2831.762411438899,5424.5464373959885,4847.669292268188,4586.22955776843,7834.719247077468,7.137236866274783,7.5331005389674,7.491947472637762,7.876600131125304,6.561153107571651,9.053255861470236,8.199669469103934,9.19755909235006,7.927343304878649,9.142232327419736,8.661251686166098,8.923757805840792,9.583571838468274,8.211219263469294,8.87076529320574,7.9490076316609795,8.598873899123438,8.486459573556237,8.431031538640006,8.966447949820921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.900645635242476,5.974045994913596,113.01606477077289,12.578929112235928,8526.878466862012,50.40630766666101,100.44,100.44,250.1,-112.6,7195.681772727273,0.0889078829942626,2591.463753,47.0,-0.1072716940265313,20.793160194065457,4275.615646,7.555735270441263,7.000042409265827,8.360917238862616,7.845749729641672,8.360917238862616,2024,20243,-1.0,-1.2839351787419998e-12,7.034387929915503,0.6297841969417574,25.0,5166.67,4256.64,6750.73,2494.0899999999992,1.784298333045718,263.0,4.5,0.0,132.75,186.0,422.0,270.0,3.0,0.0,4.0,4182.0,2406.0,4667.0,128.10500000000002,337.51499938965003,300.0,0.0,,0.0
الرمال,24.86779416487179,46.811181897435894,2024,20243,40483,قطعة أرض-سكنى,178,الرياض,الرياض,2809.30502,0,0,1,0,8395.397225470007,9.035557991096988,0,2,2,21424.48997128756,3937.9473116025474,8.278668786796791,0,0,2467.6810511381327,7.811439299606512,0,0,1,0,39,5,0,0,0,0,0,1,0,2977.5813201917376,6446.513949161869,5354.3067938725535,6764.667341733522,561.7757226790084,1733.3722679252612,4008.8336671023376,7148.402753938179,4878.806584831469,7929.103218062532,10271.057455249778,6446.513949161869,9378.586387407828,7015.230861949144,4209.048241421125,3325.5487398670994,3271.466244623488,8859.819346230406,7211.225324806896,1202.3085995271274,7.999202399093802,8.77144990125248,8.585843272346763,8.819616181967833,6.3328811876342845,7.458400821683259,8.296505039914713,8.874784101281415,8.49286086380589,8.978421330693305,9.237182619299007,8.77144990125248,9.14629094586897,8.855981438577526,8.34522938538064,8.109690631071325,8.093299182871723,9.089394516324568,8.88353282687549,7.092830208037983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.50562409664851,8.034631838205868,115.66926592815612,11.480184814324288,12549.663663734538,48.222838271147616,100.44,100.44,250.1,-112.6,7195.681772727273,0.0889078829942626,3120.315947,55.0,0.0749115692791668,50.061346735335675,4867.001865,7.921163106456778,7.338072340654846,8.478580706916265,8.28166988469404,8.510131469590958,2024,20243,-1.0,-1.2839351787419998e-12,5.187385805840755,0.5954269379057092,14.0,6648.004999999999,6101.4075,7619.5675,1518.16,1.5775778407455083,300.0,5.0,0.0,150.0,170.0,364.5,303.0,3.0,0.0,5.0,5867.0,4000.0,7068.0,139.72,877.0,305.0,0.0,,0.0
الزاهر,24.65,46.76,2024,20243,40483,قطعة أرض-سكنى,231,الرياض,الرياض,674.1626798,0,0,1,0,2066.1030390379915,7.633903407998097,0,3,4,5106.430122580959,706.0302005189136,6.561073381418359,0,0,758.6238054325306,6.63282331787904,1,0,5,2,0,0,0,1,0,0,0,4,0,1602.9910756023692,2674.841916074233,2015.427058962901,242.1205556994996,2551.606896081199,4331.851951025979,1940.8786536480352,3734.902460148493,3409.5644382007445,2675.914948520878,2749.1422555874333,2674.841916074233,4757.871981270827,4436.128666394277,1864.518862354766,4758.170712817624,2151.578922814164,2639.296592963557,3141.984787515178,3370.3969148597894,7.38025022457206,7.892019344792464,7.609082441560462,5.493557434306401,7.844870428135946,8.373981253380036,7.571411161650806,8.225744690910613,8.134633080978956,7.892420271824333,7.919407918627224,7.892019344792464,8.467765940416955,8.39776274946968,7.531294503762476,8.467828712051102,7.674421901280897,7.878646535649572,8.05292819666978,8.123082452254073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.540708116515074,1.922444179988311,86.28585634796939,19.203173929698696,4326.233041262643,73.10174001899199,100.44,100.44,250.1,-112.6,7195.681772727273,0.0889078829942626,518.4443444999999,12.0,-0.8214021165176566,9.185265964210528,4149.764459,6.176123316223446,6.176123316223447,7.864549679588488,6.2469004927222365,7.864549679588488,2024,20243,-1.0,-1.2839351787419998e-12,5.44673737166631,3.5154350348686045,4.0,7866.665,5096.4225,10554.485,5458.062500000001,12.597158459917468,323.0,5.0,2.0,222.22222222222223,155.0,495.0,345.0,3.0,0.0,4.5,6495.0,4250.0,6861.25,130.1975,885.0,375.0,0.0,,0.0
الحزم,24.5396824785,46.650755217,2024,20243,40483,قطعة أرض-سكنى,52,الرياض,الرياض,1782.279354,0,0,1,0,6234.617197536274,8.738032842394867,0,3,1,11588.278328436429,416.05633493971504,6.033221308452882,2,2,100.24704918456706,4.61756356170583,5,2,16,13,20,5,0,3,0,7,0,6,0,764.7678785817508,729.7457866572258,808.7193562868486,1226.998382200244,1635.5805114227092,2573.5564609843395,4513.910254527218,1912.6241219215551,3502.992258454348,8813.344791745476,14133.860682648465,729.7457866572258,13511.959547008038,5036.611666790898,766.8802334624986,8539.746922967219,1815.617999118409,13602.785256131698,5322.001469600389,5412.98190692867,6.640879093245423,6.594065638196048,6.6966877139106575,7.113140791279709,7.400364290056299,7.853432550099996,8.415140588472406,7.556754169196071,8.16165824270862,9.084135763282775,9.556399413881628,6.594065638196048,9.511404470398444,8.524687373114144,6.6436337749744565,9.052603744663829,7.50473180915423,9.51810336065493,8.579792609257707,8.596740128264095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.548752257827523,1.942555425894715,89.1307641042362,16.488084981859625,12270.938601247644,78.00977186023773,100.44,100.44,250.1,-112.6,7195.681772727273,0.0889078829942626,2297.670954,65.0,-0.2084798037115884,26.209165307853414,2297.670954,7.673992733638208,7.057338131900006,7.800877713552836,7.959617392434314,8.110710290303198,2024,20243,-1.0,-1.2839351787419998e-12,3.970291913552122,14.0453843883421,29.0,4237.04,3715.31,5347.59,1632.2800000000002,1.474867662273836,310.0,5.5,4.0,114.23611111111111,175.0,324.0,300.0,3.0,0.0,4.0,3865.0,3220.0,4118.0,111.0,375.0,337.5,0.0,,0.0
الخير,24.86,46.78,2024,20243,40483,قطعة أرض-سكنى,1601,الرياض,الرياض,1894.837952,0,0,1,0,7357.3952714670195,8.903597154182036,0,4,1,17862.31767970364,734.0508553941057,6.599939687831638,0,0,2930.4542150099937,7.983253898001557,0,0,1,1,0,0,0,0,0,0,1,0,0,1750.3530670614043,4048.4881769399703,3768.668379715034,5640.851089828308,177.24869065746896,1227.2780086179405,3954.541858363128,3943.4198163927977,1941.0681722034649,6788.129230810088,6704.483860435393,4048.4881769399703,5847.143081104831,5734.834931109861,2170.3187412153757,595.3004721179431,2002.3196866914743,10295.275868053664,5879.481117641281,4752.342229043466,7.46814394934492,8.306345776050252,8.23474231363278,8.637967498060199,5.183179713727281,7.113368474467113,8.282872876724541,8.280057154376392,7.571508752356383,8.823077969443808,8.810680957233684,8.306345776050252,8.673879467803504,8.654488604164857,7.6830899767964125,6.390744687874417,7.602560926870292,9.239537542628524,8.679393860273485,8.466603276766197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.89655950114845,9.55053000852339,89.58691042262778,20.416421757803352,10620.840097130014,45.05095351042101,100.44,100.44,250.1,-112.6,7195.681772727273,0.0889078829942626,821.064561,17.0,-0.7171530669538253,29.24591513565479,4149.764459,6.570065207096999,6.570065207096999,7.864549679588488,7.068109186444801,7.864549679588488,2024,20243,-1.0,-1.2839351787419998e-12,7.379008127628304,0.6063322870792267,5.0,8487.65,7200.0,10000.0,2800.0,6.498024292352003,323.0,5.0,2.0,222.22222222222223,155.0,495.0,345.0,3.0,0.0,4.5,6495.0,4250.0,6861.25,130.1975,600.0,450.0,0.0,,0.0
الشفا,24.560776771666667,46.692998145416674,2024,20243,40483,قطعة أرض-سكنى,40,الرياض,الرياض,1743.879301,0,0,1,0,6046.525946702298,8.707404532959028,0,3,1,6475.443047987989,246.76291038650484,5.5124722823932775,6,0,973.0603864258288,6.881473300104522,1,0,9,6,24,5,0,1,0,4,0,4,0,364.1122766396021,2121.4547331306617,335.8953379984246,1845.8833017716424,1112.4991325458566,4917.931220684602,2795.8562542802047,2291.497504622422,708.2038384537187,5353.657161937453,11548.978517158032,2121.4547331306617,9340.807431082792,3411.431736595098,1199.2269693344008,6696.1073096067685,2150.7220596760176,10444.830904042396,3447.8080995815003,5542.53379650019,5.900204913512873,7.660328590811155,5.819772312377981,7.521254795621459,7.015262707663313,8.500846554319988,7.936251299060497,7.737397115633811,6.564142986556695,8.58572195878519,9.354438855961892,7.660328590811155,9.14225502760648,8.135180435364957,7.090265959003167,8.809430967315611,7.674023758514881,9.253958221237651,8.145783971951827,8.620387445793478,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.261853701804952,1.951205664915326,90.35441440406488,15.32027228291839,7073.229314051528,80.12081205859903,100.44,100.44,250.1,-112.6,7195.681772727273,0.0889078829942626,2931.466355,48.0,0.0098551407820399,35.40223438499396,4149.764459,7.864549679588488,7.864549679588488,7.864549679588488,7.864549679588488,7.864549679588488,2024,20243,-1.0,-1.2839351787419998e-12,3.713572066704308,13.436329115741104,11.0,2880.0,2469.7,3955.555,1485.855,0.88071864064975,335.0,3.5,18.0,88.8235294117647,183.0,541.5,281.0,3.0,0.0,5.0,3953.0,2750.0,3791.0,82.97,599.95,600.0,0.0,,0.0
إشبيلية,24.79188881615385,46.78771155538462,2024,20243,40483,قطعة أرض-سكنى,13,الرياض,الرياض,2570.922677,0,0,1,0,1380.38245065859,7.230840052548253,0,2,3,15100.785058097024,123.38686232728855,4.823396566426591,5,0,63.549858356408826,4.1674379229666005,2,1,2,2,13,3,0,1,0,0,0,1,0,91.96909177111418,1337.900288688507,786.6112090536523,890.6326304562415,336.58245456361186,2269.8510053673185,967.996836790778,2285.757332022846,1343.7428628847215,890.6326304562415,6408.857919937983,1337.900288688507,6462.608654109662,6672.982094167142,831.2855559943503,1863.066931160381,1178.5109489434906,5720.971429557273,942.1918204758052,8218.610807265257,4.5322670913667435,7.199603875919494,6.669004578575394,6.793054198482505,5.82180979029191,7.727909932453213,6.876261347479636,7.734890080838471,7.203958093747352,6.793054198482505,8.76559238429277,7.199603875919494,8.773943055996519,8.805971976384008,6.724175598275317,7.530515901875768,7.072855181503662,8.65206868051078,6.849269677086116,9.014278139881297,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.24658317711522,10.424372090885422,96.26221660181044,18.021269709980977,4055.312915521123,44.434950720177845,100.44,100.44,250.1,-112.6,7195.681772727273,0.0889078829942626,3096.392901,49.0,0.0666703657104959,38.72455242097262,3725.956035,8.103361963572265,7.815757312952055,8.206567484080452,8.308845003192488,8.411936521934413,2024,20243,-1.0,-1.2839351787419998e-12,2.6390573296152584,9.297940570686231,11.0,6343.7,5240.495,7871.66,2631.165,1.8054088556309855,323.0,5.0,2.0,222.22222222222223,155.0,495.0,345.0,3.0,0.0,4.5,6495.0,4250.0,6861.25,130.1975,599.95,559.61,0.0,,0.0
أم الحمام الغربي,24.689802736923077,46.64606636153846,2024,20243,40483,قطعة أرض-سكنى,12,الرياض,الرياض,3998.184233,0,0,1,0,2928.8945404086185,7.982721708328747,0,2,1,4081.7586839708783,495.7030641972772,6.207992391204961,2,0,524.7710632433058,6.2648658770105525,3,1,6,2,13,6,0,1,0,0,0,5,0,427.83416789904743,333.28584994119154,159.09699683315722,567.8220717054899,1664.8454380672024,2723.580568108854,3128.5901421865165,2962.9777718383243,1438.1909701058378,567.8220717054899,3772.649710647828,333.28584994119154,4029.3987655957417,2056.8525237210943,417.3690387414392,741.9050464502585,2723.326194107991,1702.6087924542517,2780.069108673947,1888.835488419963,6.061070289182493,5.811996465103335,5.07577986175776,6.3435676817191045,7.418088044153603,7.910069775290398,8.048657329971823,7.994287487008075,7.271836408371113,6.3435676817191045,8.235797905152266,5.811996465103335,8.301620599324911,7.629418253826827,6.0363639108286975,6.610568239041215,7.909976408304267,7.440504099138259,7.930590704221479,7.544245061101171,1,3,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,19.82503233957364,2.3134252994050484,78.27909525272246,16.275452587086612,3778.533974237817,74.29689327911768,100.44,100.44,250.1,-112.6,7195.681772727273,0.0889078829942626,2389.5866755,6.0,-0.17681593565554,36.78875540637451,4149.764459,7.765212121067211,7.765212121067211,7.864549679588488,7.824001740449186,7.864549679588488,2024,20243,-1.0,-1.2839351787419998e-12,2.5649493574615367,7.732603175665642,,,,,,,323.0,5.0,2.0,222.22222222222223,102.0,600.0,315.0,2.0,0.0,4.0,17647.0,10000.0,13016.0,130.1975,599.95,375.0,0.0,,0.0
أحد,24.48991739,46.630176506666665,2024,20243,40483,قطعة أرض-سكنى,15,الرياض,الرياض,1191.997656,0,0,1,0,10423.43422679307,9.251907774383072,0,3,1,16972.568561871263,444.90993897468024,6.100117001079301,2,0,6003.7555836462325,8.700307031545218,0,0,6,6,3,2,0,3,0,0,0,3,0,336.429604542273,5930.8633006630125,938.7772949535092,3268.024129070752,1336.2518544700072,8050.208983957239,10484.639187509454,7424.231282579182,9478.43991430611,14779.432616634784,18777.06323408384,5930.8633006630125,19411.779549536688,6339.001732509353,6121.3999102203725,3717.7210717110743,7410.87634088272,19576.375371832542,11295.959221689836,11152.142779224116,5.821356909422926,8.688093658599682,6.845642926931786,8.092246787874931,7.19837193218924,8.993577543478583,9.257761903567507,8.912639112354688,9.156880512734332,9.60105946448213,9.84044461826856,8.688093658599682,9.87368686784452,8.754634320697694,8.719709440831588,8.221135090228005,8.910838903629099,9.88212986071708,9.332288873062083,9.319476600779725,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.611317911451232,1.9421348738195003,89.07127341597851,16.544860991497202,17489.258457327036,77.90713858800483,100.44,100.44,250.1,-112.6,7195.681772727273,0.0889078829942626,1913.465576,47.0,-0.3408339668175836,19.34470341281102,3198.326765,7.256548668227953,6.65903553218511,8.068790013537516,7.6507705683197775,8.13054562880575,2024,20243,-1.0,-1.2839351787419998e-12,2.772588722239781,5.906628671715586,4.0,3561.3500000000004,3144.53,4208.5625,1064.0324999999998,1.804761981919052,375.0,5.0,0.0,106.66666666666667,155.0,495.0,345.0,3.0,0.0,4.5,6495.0,4250.0,6861.25,130.1975,599.95,375.0,0.0,,0.0
